"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chrom","strand","left","right","symbol","name","location"
"ENSG00000267702",28.091,1.29,0.158,8.147,0,0,"18","+",13486460,13490675,"RP11-53B2.2","","18:13486460-13490675"
"ENSG00000272746",8.528,0.983,0.23,4.277,0,0,"18","+",13526076,13526687,"RP11-53B2.6","","18:13526076-13526687"
"ENSG00000266954",15.321,0.807,0.192,4.199,0,0,"18","-",13644813,13645684,"RP11-701H16.4","","18:13644813-13645684"
"ENSG00000177150",195.256,0.268,0.067,3.983,0,0,"18","-",13663345,13726559,"FAM210A","family with sequence similarity 210 member A [Source:HGNC Symbol;Acc:HGNC:28346]","18:13663345-13726559"
"ENSG00000186481",94.574,-0.284,0.098,-2.887,0.004,0.018,"18","+",14179095,14185400,"ANKRD20A5P","ankyrin repeat domain 20 family member A5, pseudogene [Source:HGNC Symbol;Acc:HGNC:33833]","18:14179095-14185400"
"ENSG00000265787",69.306,-0.505,0.173,-2.922,0.003,0.016,"18","+",14337421,14342523,"CYP4F35P","cytochrome P450 family 4 subfamily F member 35, pseudogene [Source:HGNC Symbol;Acc:HGNC:39954]","18:14337421-14342523"
"ENSG00000180777",65.057,-0.377,0.114,-3.318,0.001,0.005,"18","+",14728270,14808730,"ANKRD30B","ankyrin repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:24165]","18:14728270-14808730"
"ENSG00000067900",844.023,0.497,0.104,4.783,0,0,"18","-",18526866,18691812,"ROCK1","Rho-associated, coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251]","18:18526866-18691812"
"ENSG00000141449",98.827,1.175,0.097,12.055,0,0,"18","+",18822202,19035091,"GREB1L","growth regulation by estrogen in breast cancer-like [Source:HGNC Symbol;Acc:HGNC:31042]","18:18822202-19035091"
"ENSG00000167088",315.877,0.187,0.062,3.019,0.003,0.012,"18","+",19192227,19210417,"SNRPD1","small nuclear ribonucleoprotein D1 polypeptide [Source:HGNC Symbol;Acc:HGNC:11158]","18:19192227-19210417"
"ENSG00000141448",127.915,1.022,0.092,11.13,0,0,"18","+",19749403,19782491,"GATA6","GATA binding protein 6 [Source:HGNC Symbol;Acc:HGNC:4174]","18:19749403-19782491"
"ENSG00000266283",18.455,0.739,0.179,4.134,0,0,"18","-",19780581,19785192,"RP11-627G18.1","","18:19780581-19785192"
"ENSG00000101773",396.453,-0.832,0.063,-13.278,0,0,"18","+",20378223,20516846,"RBBP8","retinoblastoma binding protein 8 [Source:HGNC Symbol;Acc:HGNC:9891]","18:20378223-20516846"
"ENSG00000134508",388.977,0.742,0.068,10.918,0,0,"18","+",20714527,20837711,"CABLES1","Cdk5 and Abl enzyme substrate 1 [Source:HGNC Symbol;Acc:HGNC:25097]","18:20714527-20837711"
"ENSG00000222999",9.968,0.575,0.217,2.658,0.008,0.033,"18","-",20716398,20716476,"AC105247.1","","18:20716398-20716476"
"ENSG00000134490",473.101,0.985,0.049,19.978,0,0,"18","-",20777107,20806972,"TMEM241","transmembrane protein 241 [Source:HGNC Symbol;Acc:HGNC:31723]","18:20777107-20806972"
"ENSG00000266495",39.425,0.599,0.13,4.594,0,0,"18","-",20837127,20840318,"RP11-17J14.2","","18:20837127-20840318"
"ENSG00000101782",406.98,0.137,0.053,2.602,0.009,0.038,"18","+",21032786,21063104,"RIOK3","RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]","18:21032786-21063104"
"ENSG00000141452",201.306,0.179,0.065,2.754,0.006,0.026,"18","+",21083472,21111746,"C18orf8","chromosome 18 open reading frame 8 [Source:HGNC Symbol;Acc:HGNC:24326]","18:21083472-21111746"
"ENSG00000141458",624.682,0.513,0.057,8.926,0,0,"18","-",21086147,21115586,"NPC1","Niemann-Pick disease, type C1 [Source:HGNC Symbol;Acc:HGNC:7897]","18:21086147-21115586"
"ENSG00000053747",298.33,0.424,0.065,6.485,0,0,"18","+",21269406,21535030,"LAMA3","laminin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6483]","18:21269406-21535030"
"ENSG00000141384",28.386,0.374,0.15,2.497,0.013,0.049,"18","+",23805899,23971649,"TAF4B","TATA-box binding protein associated factor 4b [Source:HGNC Symbol;Acc:HGNC:11538]","18:23805899-23971649"
"ENSG00000141441",78.385,0.792,0.097,8.177,0,0,"18","-",29704839,29867058,"GAREM1","GRB2 associated regulator of MAPK1 subtype 1 [Source:HGNC Symbol;Acc:HGNC:26136]","18:29704839-29867058"
"ENSG00000264982",11.702,0.861,0.203,4.232,0,0,"18","+",29867399,29870303,"RP11-344B2.2","","18:29867399-29870303"
"ENSG00000215492",677.69,0.123,0.044,2.759,0.006,0.025,"18","-",29991470,29993167,"HNRNPA1P7","heterogeneous nuclear ribonucleoprotein A1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:31015]","18:29991470-29993167"
"ENSG00000260389",34.68,0.459,0.138,3.316,0.001,0.005,"18","+",30091625,30094597,"WBP11P1","WW domain binding protein 11 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26250]","18:30091625-30094597"
"ENSG00000101746",7.643,-0.75,0.235,-3.193,0.001,0.007,"18","-",31431063,31803515,"NOL4","nucleolar protein 4 [Source:HGNC Symbol;Acc:HGNC:7870]","18:31431063-31803515"
"ENSG00000166974",63.357,0.31,0.103,3.003,0.003,0.013,"18","+",32556891,32707012,"MAPRE2","microtubule associated protein RP/EB family member 2 [Source:HGNC Symbol;Acc:HGNC:6891]","18:32556891-32707012"
"ENSG00000186812",148.968,-0.572,0.083,-6.887,0,0,"18","+",32820993,32822964,"ZNF397","zinc finger protein 397 [Source:HGNC Symbol;Acc:HGNC:18818]","18:32820993-32822964"
"ENSG00000186814",131.312,-0.545,0.081,-6.753,0,0,"18","-",32831031,32870172,"ZSCAN30","zinc finger and SCAN domain containing 30 [Source:HGNC Symbol;Acc:HGNC:33517]","18:32831031-32870172"
"ENSG00000172466",556.914,-0.325,0.089,-3.634,0,0.002,"18","-",32912175,32924420,"ZNF24","zinc finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13032]","18:32912175-32924420"
"ENSG00000186496",43.148,-0.428,0.12,-3.559,0,0.002,"18","-",32946660,32957301,"ZNF396","zinc finger protein 396 [Source:HGNC Symbol;Acc:HGNC:18824]","18:32946660-32957301"
"ENSG00000141429",1127.318,0.656,0.056,11.614,0,0,"18","+",33161080,33234557,"GALNT1","polypeptide N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4123]","18:33161080-33234557"
"ENSG00000132872",2.374,-0.837,0.266,-3.147,0.002,0.008,"18","-",40847842,40857615,"SYT4","synaptotagmin 4 [Source:HGNC Symbol;Acc:HGNC:11512]","18:40847842-40857615"
"ENSG00000267573",367.443,-0.339,0.077,-4.398,0,0,"18","-",41900764,41902222,"KRT8P5","keratin 8 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:31094]","18:41900764-41902222"
"ENSG00000167216",100.492,-0.398,0.085,-4.674,0,0,"18","+",44497454,44624853,"KATNAL2","katanin p60 subunit A-like 2 [Source:HGNC Symbol;Acc:HGNC:25387]","18:44497454-44624853"
"ENSG00000184828",110.086,3.564,0.138,25.832,0,0,"18","-",45553043,45663732,"ZBTB7C","zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700]","18:45553043-45663732"
"ENSG00000134030",314.196,-0.185,0.057,-3.269,0.001,0.006,"18","+",46065416,46389588,"CTIF","CBP80/20-dependent translation initiation factor [Source:HGNC Symbol;Acc:HGNC:23925]","18:46065416-46389588"
"ENSG00000101665",46.727,-0.632,0.118,-5.356,0,0,"18","-",46446222,46477081,"SMAD7","SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773]","18:46446222-46477081"
"ENSG00000265496",36.895,0.391,0.133,2.933,0.003,0.016,"18","+",47013708,47018248,"MIR1539","","18:47013708-47018248"
"ENSG00000167315",161.258,-0.243,0.074,-3.297,0.001,0.005,"18","-",47309868,47340330,"ACAA2","acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:83]","18:47309868-47340330"
"ENSG00000176624",303.993,0.199,0.068,2.905,0.004,0.017,"18","-",48700919,48723690,"MEX3C","mex-3 RNA binding family member C [Source:HGNC Symbol;Acc:HGNC:28040]","18:48700919-48723690"
"ENSG00000134046",350.123,0.27,0.065,4.156,0,0,"18","-",51679078,51751158,"MBD2","methyl-CpG binding domain protein 2 [Source:HGNC Symbol;Acc:HGNC:6917]","18:51679078-51751158"
"ENSG00000101751",314.337,0.269,0.07,3.815,0,0.001,"18","+",51795773,51824602,"POLI","polymerase (DNA directed) iota [Source:HGNC Symbol;Acc:HGNC:9182]","18:51795773-51824602"
"ENSG00000041353",315.144,-0.652,0.131,-4.997,0,0,"18","+",52385090,52551586,"RAB27B","RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]","18:52385090-52551586"
"ENSG00000267112",21.075,-0.784,0.172,-4.55,0,0,"18","-",52553096,52565314,"RP11-839G9.1","","18:52553096-52565314"
"ENSG00000196628",25.768,-0.822,0.148,-5.57,0,0,"18","-",52889561,53255860,"TCF4","transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]","18:52889561-53255860"
"ENSG00000119547",34.613,-0.493,0.133,-3.697,0,0.001,"18","+",55102916,55158529,"ONECUT2","one cut homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8139]","18:55102916-55158529"
"ENSG00000081923",349.542,-0.235,0.089,-2.637,0.008,0.035,"18","-",55313657,55399039,"ATP8B1","ATPase, aminophospholipid transporter, class I, type 8B, member 1 [Source:HGNC Symbol;Acc:HGNC:3706]","18:55313657-55399039"
"ENSG00000049759",998.149,0.646,0.044,14.814,0,0,"18","+",55711598,56063806,"NEDD4L","neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]","18:55711598-56063806"
"ENSG00000267396",11.849,0.711,0.209,3.398,0.001,0.004,"18","-",56065894,56067314,"RP11-845C23.3","","18:56065894-56067314"
"ENSG00000172175",207.208,0.252,0.078,3.247,0.001,0.006,"18","+",56338617,56417371,"MALT1","MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]","18:56338617-56417371"
"ENSG00000074657",828.019,-0.189,0.058,-3.236,0.001,0.006,"18","+",56529831,56653712,"ZNF532","zinc finger protein 532 [Source:HGNC Symbol;Acc:HGNC:30940]","18:56529831-56653712"
"ENSG00000141682",43.356,0.441,0.132,3.335,0.001,0.005,"18","+",57567179,57571538,"PMAIP1","phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108]","18:57567179-57571538"
"ENSG00000266920",182.951,0.171,0.067,2.565,0.01,0.041,"18","+",60109260,60110359,"ACTBP9","actin, beta pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:142]","18:60109260-60110359"
"ENSG00000141664",133.818,-0.285,0.084,-3.394,0.001,0.004,"18","+",60190239,60245816,"ZCCHC2","zinc finger, CCHC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22916]","18:60190239-60245816"
"ENSG00000171791",3.442,-0.759,0.261,-2.909,0.004,0.017,"18","-",60790578,60987361,"BCL2","B-cell CLL/lymphoma 2 [Source:HGNC Symbol;Acc:HGNC:990]","18:60790578-60987361"
"ENSG00000119537",221.104,-0.27,0.06,-4.46,0,0,"18","-",60994958,61034743,"KDSR","3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021]","18:60994958-61034743"
"ENSG00000266258",3.439,-0.742,0.262,-2.829,0.005,0.021,"18","+",68002674,68019695,"RP11-41O4.1","","18:68002674-68019695"
"ENSG00000263711",215.416,-0.268,0.073,-3.675,0,0.001,"18","-",70818475,70931538,"RP11-169F17.1","","18:70818475-70931538"
"ENSG00000166347",937.435,-0.168,0.044,-3.824,0,0.001,"18","-",71920529,71928916,"CYB5A","cytochrome b5 type A (microsomal) [Source:HGNC Symbol;Acc:HGNC:2570]","18:71920529-71928916"
"ENSG00000133313",1911.785,0.082,0.032,2.566,0.01,0.041,"18","+",72163050,72176109,"CNDP2","CNDP dipeptidase 2 (metallopeptidase M20 family) [Source:HGNC Symbol;Acc:HGNC:24437]","18:72163050-72176109"
"ENSG00000179981",35.124,-0.376,0.138,-2.724,0.006,0.028,"18","+",72922709,73001905,"TSHZ1","teashirt zinc finger homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10669]","18:72922709-73001905"
"ENSG00000101493",136.943,0.197,0.079,2.501,0.012,0.048,"18","-",74069643,74207146,"ZNF516","zinc finger protein 516 [Source:HGNC Symbol;Acc:HGNC:28990]","18:74069643-74207146"
"ENSG00000166377",333.167,-0.153,0.058,-2.625,0.009,0.036,"18","+",76829284,76856481,"ATP9B","ATPase, class II, type 9B [Source:HGNC Symbol;Acc:HGNC:13541]","18:76829284-76856481"
"ENSG00000131196",88.842,-0.483,0.094,-5.138,0,0,"18","+",77155855,77289325,"NFATC1","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1 [Source:HGNC Symbol;Acc:HGNC:7775]","18:77155855-77289325"
"ENSG00000122490",376.808,0.324,0.076,4.283,0,0,"18","-",77662419,77711638,"PQLC1","PQ loop repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:26188]","18:77662419-77711638"
"ENSG00000226742",223.941,0.379,0.072,5.251,0,0,"18","+",77724560,77730822,"HSBP1L1","heat shock factor binding protein 1-like 1 [Source:HGNC Symbol;Acc:HGNC:37243]","18:77724560-77730822"
"ENSG00000101546",141.484,0.205,0.079,2.599,0.009,0.038,"18","+",77794357,77806392,"RBFA","ribosome binding factor A (putative) [Source:HGNC Symbol;Acc:HGNC:26120]","18:77794357-77806392"
"ENSG00000101544",475.346,0.203,0.068,2.974,0.003,0.014,"18","+",77866914,77898234,"ADNP2","ADNP homeobox 2 [Source:HGNC Symbol;Acc:HGNC:23803]","18:77866914-77898234"
"ENSG00000178184",42.208,-0.356,0.119,-3.002,0.003,0.013,"18","-",77915114,78005429,"PARD6G","par-6 family cell polarity regulator gamma [Source:HGNC Symbol;Acc:HGNC:16076]","18:77915114-78005429"
"ENSG00000186458",33.019,2.806,0.188,14.923,0,0,"20","+",238376,241737,"DEFB132","defensin beta 132 [Source:HGNC Symbol;Acc:HGNC:33806]","20:238376-241737"
"ENSG00000177732",876.645,-0.434,0.059,-7.352,0,0,"20","+",306206,309181,"SOX12","SRY-box 12 [Source:HGNC Symbol;Acc:HGNC:11198]","20:306206-309181"
"ENSG00000125875",1100.56,1.145,0.043,26.665,0,0,"20","-",416123,422536,"TBC1D20","TBC1 domain family member 20 [Source:HGNC Symbol;Acc:HGNC:16133]","20:416123-422536"
"ENSG00000101276",211.852,-0.767,0.064,-11.912,0,0,"20","-",740723,749131,"SLC52A3","solute carrier family 52 (riboflavin transporter), member 3 [Source:HGNC Symbol;Acc:HGNC:16187]","20:740723-749131"
"ENSG00000125898",408.383,-0.672,0.08,-8.412,0,0,"20","+",814357,826922,"FAM110A","family with sequence similarity 110 member A [Source:HGNC Symbol;Acc:HGNC:16188]","20:814357-826922"
"ENSG00000215388",3.099,0.716,0.265,2.7,0.007,0.029,"20","+",1141227,1142341,"ACTG1P3","actin gamma 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:148]","20:1141227-1142341"
"ENSG00000101298",38.654,-0.807,0.148,-5.469,0,0,"20","+",1246959,1289972,"SNPH","syntaphilin [Source:HGNC Symbol;Acc:HGNC:15931]","20:1246959-1289972"
"ENSG00000198053",113.463,-0.266,0.089,-2.994,0.003,0.013,"20","+",1875153,1920543,"SIRPA","signal-regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]","20:1875153-1920543"
"ENSG00000101361",1623.81,0.131,0.052,2.525,0.012,0.046,"20","+",2632790,2639039,"NOP56","NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911]","20:2632790-2639039"
"ENSG00000215305",350.545,-0.243,0.054,-4.453,0,0,"20","+",2821348,2847378,"VPS16","VPS16, CORVET/HOPS core subunit [Source:HGNC Symbol;Acc:HGNC:14584]","20:2821348-2847378"
"ENSG00000185019",224.164,-0.248,0.062,-3.975,0,0,"20","-",3088218,3140842,"UBOX5","U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]","20:3088218-3140842"
"ENSG00000215251",234.716,0.177,0.063,2.816,0.005,0.022,"20","-",3127164,3140543,"FASTKD5","FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790]","20:3127164-3140543"
"ENSG00000088899",316.496,-0.408,0.054,-7.507,0,0,"20","-",3143262,3149207,"RP5-1187M17.10","Leucine zipper putative tumor suppressor 3  [Source:UniProtKB/Swiss-Prot;Acc:O60299]","20:3143262-3149207"
"ENSG00000088836",219.552,0.341,0.067,5.105,0,0,"20","-",3208062,3218373,"SLC4A11","solute carrier family 4, sodium borate transporter, member 11 [Source:HGNC Symbol;Acc:HGNC:16438]","20:3208062-3218373"
"ENSG00000088854",293.574,-0.552,0.062,-8.894,0,0,"20","-",3229950,3388272,"C20orf194","chromosome 20 open reading frame 194 [Source:HGNC Symbol;Acc:HGNC:17721]","20:3229950-3388272"
"ENSG00000149451",5.169,1.186,0.257,4.61,0,0,"20","-",3648611,3654394,"ADAM33","ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:HGNC:15478]","20:3648611-3654394"
"ENSG00000132622",4.645,1.047,0.261,4.004,0,0,"20","+",3713313,3733758,"HSPA12B","heat shock protein family A (Hsp70) member 12B [Source:HGNC Symbol;Acc:HGNC:16193]","20:3713313-3733758"
"ENSG00000101220",261.271,1.282,0.075,17.063,0,0,"20","-",3734154,3739325,"C20orf27","chromosome 20 open reading frame 27 [Source:HGNC Symbol;Acc:HGNC:15873]","20:3734154-3739325"
"ENSG00000101222",21.62,0.697,0.179,3.882,0,0.001,"20","-",3758150,3762095,"SPEF1","sperm flagellar 1 [Source:HGNC Symbol;Acc:HGNC:15874]","20:3758150-3762095"
"ENSG00000125817",1284.385,0.351,0.063,5.604,0,0,"20","-",3764497,3767337,"CENPB","centromere protein B [Source:HGNC Symbol;Acc:HGNC:1852]","20:3764497-3767337"
"ENSG00000101224",900.709,-0.176,0.045,-3.913,0,0.001,"20","+",3767577,3786147,"CDC25B","cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726]","20:3767577-3786147"
"ENSG00000101236",764.32,1.839,0.051,36.211,0,0,"20","-",3907955,3996036,"RNF24","ring finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13779]","20:3907955-3996036"
"ENSG00000101265",26.064,0.553,0.15,3.698,0,0.001,"20","-",4760668,4776150,"RASSF2","Ras association (RalGDS/AF-6) domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883]","20:4760668-4776150"
"ENSG00000101290",653.905,0.525,0.046,11.468,0,0,"20","+",5107431,5178533,"CDS2","CDP-diacylglycerol synthase 2 [Source:HGNC Symbol;Acc:HGNC:1801]","20:5107431-5178533"
"ENSG00000235036",117.572,0.217,0.086,2.531,0.011,0.045,"20","-",10593508,10594877,"RP5-1099D15.1","","20:10593508-10594877"
"ENSG00000101384",86.454,2.691,0.123,21.953,0,0,"20","-",10618331,10654694,"JAG1","jagged 1 [Source:HGNC Symbol;Acc:HGNC:6188]","20:10618331-10654694"
"ENSG00000132640",333.092,0.205,0.074,2.765,0.006,0.025,"20","+",11871370,11907257,"BTBD3","BTB (POZ) domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15854]","20:11871370-11907257"
"ENSG00000172296",357.895,0.219,0.066,3.331,0.001,0.005,"20","+",12989626,13031666,"SPTLC3","serine palmitoyltransferase, long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253]","20:12989626-13031666"
"ENSG00000089048",261.222,0.243,0.081,3.016,0.003,0.012,"20","-",13694968,13765532,"ESF1","ESF1 nucleolar pre-rRNA processing protein homolog [Source:HGNC Symbol;Acc:HGNC:15898]","20:13694968-13765532"
"ENSG00000125848",99.054,2.416,0.123,19.605,0,0,"20","-",14303633,14318254,"FLRT3","fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762]","20:14303633-14318254"
"ENSG00000125870",673.507,0.141,0.047,2.987,0.003,0.013,"20","+",16710605,16722421,"SNRPB2","small nuclear ribonucleoprotein polypeptide B [Source:HGNC Symbol;Acc:HGNC:11155]","20:16710605-16722421"
"ENSG00000125864",113.452,-0.458,0.084,-5.476,0,0,"20","-",17474549,17512014,"BFSP1","beaded filament structural protein 1 [Source:HGNC Symbol;Acc:HGNC:1040]","20:17474549-17512014"
"ENSG00000125844",2253.75,0.336,0.044,7.608,0,0,"20","-",17594322,17600462,"RRBP1","ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448]","20:17594322-17600462"
"ENSG00000089006",1143.848,0.471,0.041,11.379,0,0,"20","-",17922240,17942638,"SNX5","sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]","20:17922240-17942638"
"ENSG00000125850",68.004,-0.754,0.103,-7.345,0,0,"20","-",17937622,18039832,"OVOL2","ovo-like zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:15804]","20:17937622-18039832"
"ENSG00000149474",170.833,-0.295,0.076,-3.906,0,0.001,"20","+",18118761,18123473,"CSRP2BP","CSRP2 binding protein [Source:HGNC Symbol;Acc:HGNC:15904]","20:18118761-18123473"
"ENSG00000232943",16.614,0.899,0.186,4.841,0,0,"20","+",18200756,18201156,"RP4-717M23.2","","20:18200756-18201156"
"ENSG00000089091",55.846,-0.425,0.113,-3.752,0,0.001,"20","-",18364010,18375347,"DZANK1","double zinc ribbon and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15858]","20:18364010-18375347"
"ENSG00000132669",34.792,-0.367,0.137,-2.674,0.007,0.032,"20","+",19867164,19983101,"RIN2","Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750]","20:19867164-19983101"
"ENSG00000173418",747.1,0.132,0.039,3.359,0.001,0.004,"20","+",19997759,20014273,"NAA20","N(alpha)-acetyltransferase 20, NatB catalytic subunit [Source:HGNC Symbol;Acc:HGNC:15908]","20:19997759-20014273"
"ENSG00000101343",572.197,-0.137,0.047,-2.91,0.004,0.017,"20","-",20015011,20036690,"CRNKL1","crooked neck pre-mRNA splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:15762]","20:20015011-20036690"
"ENSG00000173404",7.306,-0.909,0.233,-3.903,0,0.001,"20","+",20348764,20351590,"INSM1","insulinoma associated 1 [Source:HGNC Symbol;Acc:HGNC:6090]","20:20348764-20351590"
"ENSG00000088970",64.371,-0.516,0.108,-4.775,0,0,"20","+",21106623,21227256,"KIZ","kizuna centrosomal protein [Source:HGNC Symbol;Acc:HGNC:15865]","20:21106623-21227256"
"ENSG00000125798",8.31,-1.431,0.229,-6.258,0,0,"20","-",22561642,22565101,"FOXA2","forkhead box A2 [Source:HGNC Symbol;Acc:HGNC:5022]","20:22561642-22565101"
"ENSG00000215553",28.166,-0.506,0.147,-3.428,0.001,0.003,"20","-",22713439,22714727,"KRT18P3","keratin 18 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:16540]","20:22713439-22714727"
"ENSG00000132661",193.349,0.353,0.081,4.382,0,0,"20","+",23331372,23335414,"NXT1","nuclear transport factor 2-like export factor 1 [Source:HGNC Symbol;Acc:HGNC:15913]","20:23331372-23335414"
"ENSG00000101474",1679.194,0.19,0.03,6.444,0,0,"20","-",24943560,24973278,"APMAP","adipocyte plasma membrane associated protein [Source:HGNC Symbol;Acc:HGNC:13238]","20:24943560-24973278"
"ENSG00000154930",1274.322,1.597,0.046,34.759,0,0,"20","-",24986867,24992962,"ACSS1","acyl-CoA synthetase short-chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091]","20:24986867-24992962"
"ENSG00000197586",1490.906,0.415,0.05,8.233,0,0,"20","+",25176328,25207365,"ENTPD6","ectonucleoside triphosphate diphosphohydrolase 6 (putative) [Source:HGNC Symbol;Acc:HGNC:3368]","20:25176328-25207365"
