"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chrom","strand","left","right","symbol","name","location"
"ENSG00000167721",986.962,0.353,0.039,9.021,0,0,"17","-",2225796,2240801,"TSR1","TSR1, 20S rRNA accumulation, homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:25542]","17:2225796-2240801"
"ENSG00000132359",414.124,0.415,0.062,6.728,0,0,"17","+",2680349,2937501,"RAP1GAP2","RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176]","17:2680349-2937501"
"ENSG00000074370",358.557,-0.213,0.056,-3.824,0,0.001,"17","-",3827168,3867713,"ATP2A3","ATPase, Ca++ transporting, ubiquitous [Source:HGNC Symbol;Acc:HGNC:813]","17:3827168-3867713"
"ENSG00000074755",670.608,0.188,0.047,3.983,0,0,"17","-",3907738,4046314,"ZZEF1","zinc finger, ZZ-type with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:29027]","17:3907738-4046314"
"ENSG00000185722",787.055,0.298,0.058,5.109,0,0,"17","-",4067200,4167272,"ANKFY1","ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]","17:4067200-4167272"
"ENSG00000132388",853.484,0.302,0.048,6.29,0,0,"17","-",4172553,4269777,"UBE2G1","ubiquitin conjugating enzyme E2G 1 [Source:HGNC Symbol;Acc:HGNC:12482]","17:4172553-4269777"
"ENSG00000262823",26.924,-0.459,0.145,-3.167,0.002,0.008,"17","-",4385260,4389648,"RP13-580F15.2","","17:4385260-4389648"
"ENSG00000183018",586.522,0.892,0.052,17.142,0,0,"17","+",4402132,4442330,"SPNS2","spinster homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:26992]","17:4402132-4442330"
"ENSG00000167741",892.109,-0.264,0.046,-5.795,0,0,"17","-",4460221,4463876,"GGT6","gamma-glutamyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:26891]","17:4460221-4463876"
"ENSG00000262519",13.323,0.618,0.199,3.096,0.002,0.01,"17","+",4475500,4475810,"TXNP4","thioredoxin pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49484]","17:4475500-4475810"
"ENSG00000141480",202.081,-0.259,0.064,-4.036,0,0,"17","+",4613783,4624766,"ARRB2","arrestin, beta 2 [Source:HGNC Symbol;Acc:HGNC:712]","17:4613783-4624766"
"ENSG00000261898",35.217,-0.355,0.137,-2.582,0.01,0.041,"17","-",4635050,4635666,"RP11-314A20.5","","17:4635050-4635666"
"ENSG00000141497",47,-0.366,0.121,-3.029,0.002,0.012,"17","+",4643318,4649410,"ZMYND15","zinc finger, MYND-type containing 15 [Source:HGNC Symbol;Acc:HGNC:20997]","17:4643318-4649410"
"ENSG00000129219",261.589,-0.224,0.059,-3.776,0,0.001,"17","+",4710390,4726729,"PLD2","phospholipase D2 [Source:HGNC Symbol;Acc:HGNC:9068]","17:4710390-4726729"
"ENSG00000185245",35.148,-0.551,0.131,-4.22,0,0,"17","+",4835591,4838325,"GP1BA","glycoprotein Ib (platelet), alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:4439]","17:4835591-4838325"
"ENSG00000108515",1142.214,-0.131,0.052,-2.504,0.012,0.049,"17","+",4851386,4855209,"ENO3","enolase 3 (beta, muscle) [Source:HGNC Symbol;Acc:HGNC:3354]","17:4851386-4855209"
"ENSG00000108509",513.777,-0.219,0.051,-4.263,0,0,"17","-",4871286,4890960,"CAMTA2","calmodulin binding transcription activator 2 [Source:HGNC Symbol;Acc:HGNC:18807]","17:4871286-4890960"
"ENSG00000262429",56.896,-0.375,0.114,-3.282,0.001,0.006,"17","+",4871289,4872117,"RP5-1050D4.3","","17:4871289-4872117"
"ENSG00000203562",10.918,-0.525,0.201,-2.605,0.009,0.038,"17","+",4890301,4890972,NA,NA,"17:4890301-4890972"
"ENSG00000196388",36.546,-0.447,0.124,-3.604,0,0.002,"17","-",4891424,4900905,"INCA1","inhibitor of CDK, cyclin A1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:32224]","17:4891424-4900905"
"ENSG00000129250",2773.934,-0.118,0.043,-2.745,0.006,0.027,"17","+",4901242,4931696,"KIF1C","kinesin family member 1C [Source:HGNC Symbol;Acc:HGNC:6317]","17:4901242-4931696"
"ENSG00000132517",49.754,-0.569,0.113,-5.038,0,0,"17","-",4935894,4938721,"SLC52A1","solute carrier family 52 (riboflavin transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:30225]","17:4935894-4938721"
"ENSG00000129204",136.927,-0.295,0.081,-3.639,0,0.002,"17","+",5019732,5078286,"USP6","ubiquitin specific peptidase 6 [Source:HGNC Symbol;Acc:HGNC:12629]","17:5019732-5078286"
"ENSG00000180626",114.268,-0.292,0.096,-3.049,0.002,0.012,"17","-",5082830,5087692,"ZNF594","zinc finger protein 594 [Source:HGNC Symbol;Acc:HGNC:29392]","17:5082830-5087692"
"ENSG00000029725",1633.434,-0.131,0.044,-2.975,0.003,0.014,"17","+",5185557,5289129,"RABEP1","rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]","17:5185557-5289129"
"ENSG00000005100",299.753,0.169,0.065,2.58,0.01,0.041,"17","-",5344231,5372380,"DHX33","DEAH (Asp-Glu-Ala-His) box polypeptide 33 [Source:HGNC Symbol;Acc:HGNC:16718]","17:5344231-5372380"
"ENSG00000108839",23.469,-0.388,0.153,-2.542,0.011,0.045,"17","+",6899383,6914055,"ALOX12","arachidonate 12-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:429]","17:6899383-6914055"
"ENSG00000219200",19.024,-0.577,0.165,-3.498,0,0.003,"17","+",6915735,6917851,"RNASEK","ribonuclease, RNase K [Source:HGNC Symbol;Acc:HGNC:33911]","17:6915735-6917851"
"ENSG00000174327",43.954,-0.732,0.116,-6.281,0,0,"17","+",6939393,6943440,"SLC16A13","solute carrier family 16 member 13 [Source:HGNC Symbol;Acc:HGNC:31037]","17:6939393-6943440"
"ENSG00000141505",13.228,-0.487,0.187,-2.599,0.009,0.039,"17","-",7076749,7082883,"ASGR1","asialoglycoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:742]","17:7076749-7082883"
"ENSG00000132535",271.33,-0.714,0.066,-10.856,0,0,"17","-",7093208,7095554,"DLG4","discs, large homolog 4 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:2903]","17:7093208-7095554"
"ENSG00000072778",3099.868,-0.155,0.045,-3.449,0.001,0.003,"17","+",7120443,7128585,"ACADVL","acyl-CoA dehydrogenase, very long chain [Source:HGNC Symbol;Acc:HGNC:92]","17:7120443-7128585"
"ENSG00000040633",372.856,-0.135,0.053,-2.528,0.011,0.046,"17","-",7138346,7142825,"PHF23","PHD finger protein 23 [Source:HGNC Symbol;Acc:HGNC:28428]","17:7138346-7142825"
"ENSG00000006047",455.685,-0.369,0.059,-6.217,0,0,"17","-",7191570,7197883,"YBX2","Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]","17:7191570-7197883"
"ENSG00000213859",185.781,-0.576,0.064,-8.946,0,0,"17","+",7255207,7255915,"KCTD11","potassium channel tetramerization domain containing 11 [Source:HGNC Symbol;Acc:HGNC:21302]","17:7255207-7255915"
"ENSG00000263171",18.943,-0.507,0.166,-3.056,0.002,0.011,"17","-",7256005,7258263,"RP11-542C16.1","","17:7256005-7258263"
"ENSG00000174292",344.351,-0.267,0.07,-3.784,0,0.001,"17","+",7283852,7293093,"TNK1","tyrosine kinase, non-receptor, 1 [Source:HGNC Symbol;Acc:HGNC:11940]","17:7283852-7293093"
"ENSG00000169992",653.931,-0.239,0.045,-5.352,0,0,"17","+",7308192,7322003,"NLGN2","neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]","17:7308192-7322003"
"ENSG00000170175",61.538,-0.304,0.105,-2.885,0.004,0.018,"17","+",7348379,7361026,"CHRNB1","cholinergic receptor, nicotinic beta 1 [Source:HGNC Symbol;Acc:HGNC:1961]","17:7348379-7361026"
"ENSG00000181222",2568.868,-0.175,0.065,-2.7,0.007,0.03,"17","+",7387684,7417933,"POLR2A","polymerase (RNA) II (DNA directed) polypeptide A, 220kDa [Source:HGNC Symbol;Acc:HGNC:9187]","17:7387684-7417933"
"ENSG00000161960",71.468,0.542,0.121,4.475,0,0,"17","+",7476023,7480433,"EIF4A1","eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]","17:7476023-7480433"
"ENSG00000129245",500.648,-0.122,0.047,-2.612,0.009,0.038,"17","-",7494547,7518185,"FXR2","fragile X mental retardation, autosomal homolog 2 [Source:HGNC Symbol;Acc:HGNC:4024]","17:7494547-7518185"
"ENSG00000141504",182.346,-0.368,0.08,-4.625,0,0,"17","-",7529551,7531114,"SAT2","spermidine/spermine N1-acetyltransferase family member 2 [Source:HGNC Symbol;Acc:HGNC:23160]","17:7529551-7531114"
"ENSG00000141510",929.44,-0.137,0.052,-2.63,0.009,0.036,"17","-",7565096,7579912,"TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","17:7565096-7579912"
"ENSG00000141499",202.359,-0.176,0.06,-2.952,0.003,0.015,"17","+",7589388,7606820,"WRAP53","WD repeat containing, antisense to TP53 [Source:HGNC Symbol;Acc:HGNC:25522]","17:7589388-7606820"
"ENSG00000132510",316.349,-0.328,0.081,-4.047,0,0,"17","+",7743221,7748665,"KDM6B","lysine (K)-specific demethylase 6B [Source:HGNC Symbol;Acc:HGNC:29012]","17:7743221-7748665"
"ENSG00000167874",6.555,-0.857,0.234,-3.66,0,0.002,"17","+",7758382,7759417,"TMEM88","transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]","17:7758382-7759417"
"ENSG00000182224",204.977,0.264,0.062,4.255,0,0,"17","+",7761063,7763792,"CYB5D1","cytochrome b5 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26516]","17:7761063-7763792"
"ENSG00000170004",1845.441,-0.2,0.038,-5.298,0,0,"17","+",7788123,7816078,"CHD3","chromodomain helicase DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:1918]","17:7788123-7816078"
"ENSG00000179148",93.074,-0.37,0.091,-4.069,0,0,"17","-",7999217,8021807,"ALOXE3","arachidonate lipoxygenase 3 [Source:HGNC Symbol;Acc:HGNC:13743]","17:7999217-8021807"
"ENSG00000179094",354.46,0.629,0.069,9.147,0,0,"17","-",8043789,8055753,"PER1","period circadian clock 1 [Source:HGNC Symbol;Acc:HGNC:8845]","17:8043789-8055753"
"ENSG00000220205",369.042,-0.199,0.062,-3.201,0.001,0.007,"17","-",8062466,8066293,"VAMP2","vesicle associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:12643]","17:8062466-8066293"
"ENSG00000196544",130.457,0.25,0.09,2.782,0.005,0.024,"17","-",8091651,8093564,"BORCS6","BLOC-1 related complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25939]","17:8091651-8093564"
"ENSG00000178999",360.011,-0.228,0.053,-4.293,0,0,"17","-",8108055,8113900,"AURKB","aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]","17:8108055-8113900"
"ENSG00000269928",20.542,-0.459,0.167,-2.744,0.006,0.027,"17","-",8128138,8128798,NA,NA,"17:8128138-8128798"
"ENSG00000125434",118.335,-0.409,0.08,-5.115,0,0,"17","-",8191080,8198661,"SLC25A35","solute carrier family 25 member 35 [Source:HGNC Symbol;Acc:HGNC:31921]","17:8191080-8198661"
"ENSG00000108961",29.403,-0.724,0.153,-4.739,0,0,"17","+",8191814,8193410,"RANGRF","RAN guanine nucleotide release factor [Source:HGNC Symbol;Acc:HGNC:17679]","17:8191814-8193410"
"ENSG00000189051",19.569,-1.165,0.169,-6.875,0,0,"17","-",8294021,8296807,"RNF222","ring finger protein 222 [Source:HGNC Symbol;Acc:HGNC:34517]","17:8294021-8296807"
"ENSG00000154914",244.585,-0.386,0.072,-5.399,0,0,"17","+",9548014,9632418,"USP43","ubiquitin specific peptidase 43 [Source:HGNC Symbol;Acc:HGNC:20072]","17:9548014-9632418"
"ENSG00000007237",58.51,0.401,0.114,3.506,0,0.003,"17","-",9813925,9929602,"GAS7","growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]","17:9813925-9929602"
"ENSG00000133028",372.47,0.305,0.055,5.581,0,0,"17","-",10583653,10600885,"SCO1","SCO1 cytochrome c oxidase assembly protein [Source:HGNC Symbol;Acc:HGNC:10603]","17:10583653-10600885"
"ENSG00000170222",43.553,0.943,0.133,7.116,0,0,"17","+",10600910,10614550,"ADPRM","ADP-ribose/CDP-alcohol diphosphatase, manganese-dependent [Source:HGNC Symbol;Acc:HGNC:30925]","17:10600910-10614550"
"ENSG00000065559",301.632,0.213,0.062,3.434,0.001,0.003,"17","+",11924140,12047140,"MAP2K4","mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]","17:11924140-12047140"
"ENSG00000153976",4.611,1.382,0.26,5.307,0,0,"17","-",13399005,13505244,"HS3ST3A1","heparan sulfate-glucosamine 3-sulfotransferase 3A1 [Source:HGNC Symbol;Acc:HGNC:5196]","17:13399005-13505244"
"ENSG00000236088",74.557,0.548,0.104,5.255,0,0,"17","-",13659794,13796156,"COX10-AS1","COX10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:38873]","17:13659794-13796156"
"ENSG00000006695",142.526,0.538,0.076,7.082,0,0,"17","+",13972812,13980639,"COX10","COX10 heme A:farnesyltransferase cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:2260]","17:13972812-13980639"
"ENSG00000125430",122.955,2.619,0.108,24.307,0,0,"17","+",14204399,14252461,"HS3ST3B1","heparan sulfate-glucosamine 3-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]","17:14204399-14252461"
"ENSG00000266709",12.656,2.232,0.229,9.727,0,0,"17","+",14207170,14208822,"RP11-214O1.2","","17:14207170-14208822"
"ENSG00000221926",133.992,0.564,0.082,6.892,0,0,"17","-",15531273,15546278,"TRIM16","tripartite motif containing 16 [Source:HGNC Symbol;Acc:HGNC:17241]","17:15531273-15546278"
"ENSG00000266261",11.668,0.995,0.215,4.618,0,0,"17","+",15554903,15557803,"RP11-640I15.1","","17:15554903-15557803"
"ENSG00000227018",30.263,1.207,0.234,5.162,0,0,"17","+",15686601,15687621,"IL6STP1","interleukin 6 signal transducer (gp130, oncostatin M receptor) pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:6022]","17:15686601-15687621"
"ENSG00000170315",3180.987,-0.283,0.047,-6.032,0,0,"17","+",16284111,16285352,"UBB","ubiquitin B [Source:HGNC Symbol;Acc:HGNC:12463]","17:16284111-16285352"
"ENSG00000265401",1553.617,-0.277,0.058,-4.805,0,0,"17","-",16285465,16285983,"RP11-138I1.4","","17:16285465-16285983"
"ENSG00000141040",101.593,0.477,0.087,5.465,0,0,"17","-",16454700,16472483,"ZNF287","zinc finger protein 287 [Source:HGNC Symbol;Acc:HGNC:13502]","17:16454700-16472483"
"ENSG00000197566",13.705,-0.862,0.187,-4.599,0,0,"17","-",16524050,16557167,"ZNF624","zinc finger protein 624 [Source:HGNC Symbol;Acc:HGNC:29254]","17:16524050-16557167"
"ENSG00000205312",2.502,1.174,0.265,4.436,0,0,"17","-",16750948,16751727,"KRT17P4","keratin 17 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:50722]","17:16750948-16751727"
"ENSG00000133030",1505.438,0.288,0.037,7.867,0,0,"17","+",16945858,17034933,"MPRIP","myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321]","17:16945858-17034933"
"ENSG00000108557",582.523,-0.206,0.05,-4.095,0,0,"17","+",17584786,17714767,"RAI1","retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]","17:17584786-17714767"
"ENSG00000072310",2403.263,0.454,0.053,8.601,0,0,"17","-",17713712,17717083,"SREBF1","sterol regulatory element binding transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11289]","17:17713712-17717083"
"ENSG00000175662",886.304,-0.315,0.048,-6.615,0,0,"17","-",17746827,17875724,"TOM1L2","target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]","17:17746827-17875724"
"ENSG00000171953",162.738,-0.216,0.082,-2.635,0.008,0.036,"17","-",17880722,17942482,"ATPAF2","ATP synthase mitochondrial F1 complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:18802]","17:17880722-17942482"
"ENSG00000141034",126.489,0.229,0.08,2.884,0.004,0.018,"17","+",17942605,17971718,"GID4","GID complex subunit 4 homolog [Source:HGNC Symbol;Acc:HGNC:28453]","17:17942605-17971718"
"ENSG00000131899",389.646,-0.153,0.058,-2.639,0.008,0.035,"17","+",18128900,18148189,"LLGL1","lethal giant larvae homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:6628]","17:18128900-18148189"
"ENSG00000177427",669.675,0.339,0.058,5.889,0,0,"17","+",18163847,18169866,"MIEF2","mitochondrial elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:17920]","17:18163847-18169866"
"ENSG00000176974",899.045,-0.171,0.032,-5.335,0,0,"17","-",18231186,18244969,"SHMT1","serine hydroxymethyltransferase 1 (soluble) [Source:HGNC Symbol;Acc:HGNC:10850]","17:18231186-18244969"
"ENSG00000214860",67.839,-0.636,0.109,-5.845,0,0,"17","+",18280975,18292961,"EVPLL","envoplakin-like [Source:HGNC Symbol;Acc:HGNC:35236]","17:18280975-18292961"
"ENSG00000264177",69.598,-0.763,0.106,-7.192,0,0,"17","-",18283168,18292298,"RP1-37N7.1","","17:18283168-18292298"
"ENSG00000220161",20.933,-0.579,0.166,-3.482,0,0.003,"17","+",18314472,18317694,"FLJ35934","FLJ35934 [Source:EntrezGene;Acc:400579]","17:18314472-18317694"
"ENSG00000224126",107.156,-0.275,0.088,-3.105,0.002,0.01,"17","+",18580573,18581070,"UBE2SP2","ubiquitin conjugating enzyme E2S pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32196]","17:18580573-18581070"
"ENSG00000141127",364.906,-0.17,0.053,-3.201,0.001,0.007,"17","+",18743397,18785889,"PRPSAP2","phosphoribosyl pyrophosphate synthetase-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:9467]","17:18743397-18785889"
"ENSG00000154025",52.7,-0.359,0.109,-3.306,0.001,0.005,"17","+",18853657,18925908,"SLC5A10","solute carrier family 5 (sodium/sugar cotransporter), member 10 [Source:HGNC Symbol;Acc:HGNC:23155]","17:18853657-18925908"
"ENSG00000188522",380.803,-0.24,0.048,-4.952,0,0,"17","-",18872101,18908117,"FAM83G","family with sequence similarity 83 member G [Source:HGNC Symbol;Acc:HGNC:32554]","17:18872101-18908117"
"ENSG00000262319",1.602,-0.862,0.262,-3.289,0.001,0.006,"17","-",19044329,19047002,"CTC-457L16.2","","17:19044329-19047002"
"ENSG00000072134",910.444,0.953,0.052,18.244,0,0,"17","+",19118927,19186530,"EPN2","epsin 2 [Source:HGNC Symbol;Acc:HGNC:18639]","17:19118927-19186530"
"ENSG00000265263",336.512,0.902,0.071,12.782,0,0,"17","-",19237620,19239440,"RP11-135L13.4","","17:19237620-19239440"
"ENSG00000166484",272.791,0.275,0.066,4.168,0,0,"17","+",19281033,19286856,"MAPK7","mitogen-activated protein kinase 7 [Source:HGNC Symbol;Acc:HGNC:6880]","17:19281033-19286856"
"ENSG00000142494",191.883,0.88,0.083,10.657,0,0,"17","+",19398697,19458622,"SLC47A1","solute carrier family 47 (multidrug and toxin extrusion), member 1 [Source:HGNC Symbol;Acc:HGNC:25588]","17:19398697-19458622"
"ENSG00000262769",12.378,0.549,0.207,2.651,0.008,0.034,"17","-",19463423,19501235,"RP11-1113L8.1","","17:19463423-19501235"
"ENSG00000072210",1112.391,0.953,0.042,22.476,0,0,"17","+",19551448,19559705,"ALDH3A2","aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403]","17:19551448-19559705"
"ENSG00000083290",584.879,0.597,0.052,11.585,0,0,"17","-",19674141,19677237,"ULK2","unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480]","17:19674141-19677237"
"ENSG00000108599",648.117,0.339,0.057,5.969,0,0,"17","-",19807614,19881150,"AKAP10","A-kinase anchoring protein 10 [Source:HGNC Symbol;Acc:HGNC:368]","17:19807614-19881150"
"ENSG00000261033",4.407,0.65,0.259,2.507,0.012,0.049,"17","-",19911363,19912547,"RP11-209D14.2","","17:19911363-19912547"
"ENSG00000265916",4.648,-0.977,0.251,-3.888,0,0.001,"17","-",20435560,20436194,"RP11-434D2.9","","17:20435560-20436194"
"ENSG00000263946",13.208,-1.108,0.19,-5.833,0,0,"17","-",20458283,20458872,"RP11-434D2.11","","17:20458283-20458872"
"ENSG00000226549",157.368,0.528,0.13,4.073,0,0,"17","+",20687957,20689038,"SCDP1","stearoyl-CoA desaturase (delta-9-desaturase) pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10572]","17:20687957-20689038"
"ENSG00000264215",224.096,0.446,0.068,6.559,0,0,"17","+",20691383,20692897,"RP11-283C24.1","","17:20691383-20692897"
"ENSG00000233098",243.298,0.201,0.063,3.201,0.001,0.007,"17","+",20771745,20808543,"CCDC144NL-AS1","CCDC144NL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51340]","17:20771745-20808543"
"ENSG00000124422",2485.058,0.164,0.032,5.133,0,0,"17","-",20902909,20946352,"USP22","ubiquitin specific peptidase 22 [Source:HGNC Symbol;Acc:HGNC:12621]","17:20902909-20946352"
"ENSG00000178307",279.227,0.359,0.068,5.283,0,0,"17","-",21100592,21117937,"TMEM11","transmembrane protein 11 [Source:HGNC Symbol;Acc:HGNC:16823]","17:21100592-21117937"
"ENSG00000154035",172.505,0.284,0.077,3.681,0,0.001,"17","-",21142182,21156578,NA,NA,"17:21142182-21156578"
"ENSG00000034152",230.215,-0.203,0.073,-2.797,0.005,0.023,"17","+",21187983,21218525,"MAP2K3","mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]","17:21187983-21218525"
"ENSG00000263563",767.218,-0.224,0.057,-3.932,0,0.001,"17","+",21729600,21730993,"UBBP4","ubiquitin B pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:12467]","17:21729600-21730993"
"ENSG00000265246",69.505,-0.682,0.1,-6.83,0,0,"17","-",25564884,25568687,"RP11-663N22.1","","17:25564884-25568687"
"ENSG00000007171",8.999,-1.413,0.216,-6.531,0,0,"17","-",26083791,26127525,"NOS2","nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]","17:26083791-26127525"
"ENSG00000232859",164.73,-0.246,0.082,-2.987,0.003,0.014,"17","-",26205339,26219347,"LYRM9","LYR motif containing 9 [Source:HGNC Symbol;Acc:HGNC:27314]","17:26205339-26219347"
"ENSG00000267259",49.005,-0.803,0.111,-7.234,0,0,"17","-",26559615,26562307,"CTD-2008P7.9","","17:26559615-26562307"
"ENSG00000265480",78.375,-0.66,0.105,-6.29,0,0,"17","-",26603011,26634408,"KRT18P55","keratin 18 pseudogene 55 [Source:HGNC Symbol;Acc:HGNC:26874]","17:26603011-26634408"
"ENSG00000109084",818.984,-0.203,0.049,-4.148,0,0,"17","+",26646120,26655707,"TMEM97","transmembrane protein 97 [Source:HGNC Symbol;Acc:HGNC:28106]","17:26646120-26655707"
"ENSG00000109079",963.8,-0.163,0.037,-4.457,0,0,"17","+",26662627,26672281,"TNFAIP1","TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894]","17:26662627-26672281"
"ENSG00000004139",214.808,-0.253,0.064,-3.93,0,0.001,"17","+",26691377,26725151,"SARM1","sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]","17:26691377-26725151"
"ENSG00000076351",309.893,-0.268,0.053,-5.012,0,0,"17","-",26721660,26733228,"SLC46A1","solute carrier family 46 (folate transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:30521]","17:26721660-26733228"
